#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:EZH2_protein_species_megaalign" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:EZH2_protein_species_megaalign" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:EZH2_protein_species_megaalign">
#                <taxonset id="TaxonSet.EZH2_protein_species_megaalign" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:EZH2_protein_species_megaalign" name="distribution" x="@birthRate.t:EZH2_protein_species_megaalign">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:EZH2_protein_species_megaalign" name="distribution">
#            <parameter id="gammaShape.s:EZH2_protein_species_megaalign" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="ucldStdevPrior.c:EZH2_protein_species_megaalign" name="distribution">
#            <parameter id="ucldStdev.c:EZH2_protein_species_megaalign" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@EZH2_protein_species_megaalign" id="treeLikelihood.EZH2_protein_species_megaalign" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:EZH2_protein_species_megaalign">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:EZH2_protein_species_megaalign" shape="@gammaShape.s:EZH2_protein_species_megaalign" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:EZH2_protein_species_megaalign" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:EZH2_protein_species_megaalign" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:EZH2_protein_species_megaalign" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:EZH2_protein_species_megaalign" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:EZH2_protein_species_megaalign">
#                <LogNormal S="@ucldStdev.c:EZH2_protein_species_megaalign" id="LogNormalDistributionModel.c:EZH2_protein_species_megaalign" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="48" id="rateCategories.c:EZH2_protein_species_megaalign" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:EZH2_protein_species_megaalign" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	YuleModel	birthRate
61000	-16844.572405414205	-16812.302859060805	-32.26954635339854	-16812.302859060805	2.767010620152408	1.0	0.6234689926026398	1.4927910568983795	0.5969093725938529	0.46245529626714854	1.2826446841170749	-27.573868591939544	1.6785435472581662
62000	-16834.308438691132	-16804.460924511477	-29.847514179656415	-16804.460924511477	2.704520067309028	1.0	0.6234689926026398	1.473657364884172	0.6348242887864622	0.4316701673008025	1.263340817027026	-25.20787700602491	1.1624816447847737
63000	-16837.137361793688	-16807.37588605685	-29.761475736840485	-16807.37588605685	2.56242873390026	1.0	0.6234689926026398	1.4473882936307843	0.6656651191809251	0.4446646228749451	1.2276665863355174	-25.198904783621757	0.6940786759053262
64000	-16837.117773834954	-16809.657654534254	-27.460119300701233	-16809.657654534254	2.5524378948065993	1.0	0.6234689926026398	1.4473882936307843	0.650336923925432	0.43631684724020303	1.2094017355633029	-22.897548347482505	1.1590511190231647
65000	-16828.969161780333	-16805.312782800876	-23.656378979457855	-16805.312782800876	2.157702128752516	1.0	0.6234689926026398	1.3303048892686304	0.789886019470465	0.4348494565674503	1.1375410142405065	-19.43922527849723	0.997421036350568
66000	-16826.02420423458	-16802.90148083953	-23.12272339505317	-16802.90148083953	2.2993873399058335	1.0	0.6234689926026398	1.301316642485903	0.7733364886221008	0.5019234978859886	1.1912454197525202	-18.991618377020583	1.2655726183197933
67000	-16837.935700429727	-16814.938889960427	-22.99681046929943	-16814.938889960427	2.304145885046703	1.0	0.6234689926026398	1.3065394677930422	0.7386639177951548	0.5554048897829281	1.2045858798317062	-18.850185439627282	1.1269528637602937
68000	-16834.683805466724	-16808.796563482727	-25.88724198399542	-16808.796563482727	2.325257621191398	1.0	0.6234689926026398	1.3065394677930422	0.7253010491179557	0.7171717711837469	1.349881210863604	-21.740616954323272	0.7200980800591155
69000	-16831.61437906453	-16809.06701570492	-22.547363359608557	-16809.06701570492	2.2218331128025848	1.0	0.6234689926026398	1.2790489606518625	0.7613567712860656	0.7146464256170729	1.3280840583902023	-18.482512355793297	1.0482484132306136
70000	-16829.343853701423	-16804.072553465903	-25.271300235519508	-16804.072553465903	2.498421114169368	1.0	0.5658874229808089	1.2880386229822995	0.7303298665648845	0.5005758418120829	1.170016681599659	-21.237266936816088	1.3884970437217563
71000	-16835.608862587276	-16809.32913735579	-26.279725231486218	-16809.32913735579	2.3266940484869703	1.0	0.5658874229808089	1.2780458799243541	0.7681387597695615	0.5739862066957759	1.213440996687326	-22.275443556174807	1.5694228950939728
72000	-16842.44446335667	-16815.36923175464	-27.075231602029618	-16815.36923175464	2.517238747211072	1.0	0.5658874229808089	1.2729372455644083	0.7581243638766062	0.4864331670011371	1.153969639064882	-23.086170826276966	0.9250657349438112
73000	-16836.97673143138	-16809.888070912973	-27.088660518406567	-16809.888070912973	2.6939701682800092	1.0	0.5658874229808089	1.3240401547853327	0.6800660599422033	0.35932174215076323	1.0422358350169392	-22.94766576844201	1.121633789676569
74000	-16830.905495912917	-16802.584541497505	-28.320954415411464	-16802.584541497505	2.71750741958378	1.0	0.5667926552922428	1.3349701423815694	0.6848440154575132	0.36056380594567855	1.1216370881864015	-24.14664939473647	0.817066000101401
75000	-16829.578242564858	-16801.595318833686	-27.982923731170438	-16801.595318833686	2.7496266938092973	1.0	0.5667926552922428	1.315383957712975	0.6392680259631601	0.35520190309423627	1.0607340604717324	-23.866709730384354	1.0633682224063146
76000	-16832.774854131614	-16805.22212184266	-27.55273228895544	-16805.22212184266	2.6204748659187955	1.0	0.5667926552922428	1.3250869936962164	0.6290212093040387	0.33204554524530566	1.078750564573281	-23.407727306345507	1.0365676786330205
77000	-16839.13219985541	-16807.38780789757	-31.744391957840453	-16807.38780789757	3.0777038640108816	1.0	0.5667926552922428	1.369306115727714	0.5968363772232012	0.31307013476192724	1.114059956403617	-27.468486703759783	1.2387323554635614
78000	-16843.32806099142	-16813.32678222657	-30.001278764851268	-16813.32678222657	2.9871414910828107	1.0	0.5667926552922428	1.369700363845471	0.5934053434451914	0.4426181306575565	1.2299580473185017	-25.72420863894223	0.8243685174150311
79000	-16829.081935984574	-16798.783668081625	-30.298267902949007	-16798.783668081625	2.8548302951545756	1.0	0.597419024888434	1.427172346426197	0.6047323078061734	0.38609637465266605	1.177850455225357	-25.821157927384732	1.0097860114346726
80000	-16838.297835671612	-16807.332027703596	-30.965807968015252	-16807.332027703596	2.8974464823427826	1.0	0.597419024888434	1.4039912405375132	0.6112436609806998	0.3814811745744093	1.151494864448506	-26.556936934389586	1.1374114838270022
81000	-16836.739501058866	-16806.178755797635	-30.560745261231364	-16806.178755797635	2.988522345011921	1.0	0.597419024888434	1.3909646890556775	0.5957557076921698	0.33362446961631215	1.1519688664008285	-26.19027571370082	0.6979193107213008
82000	-16830.63333145809	-16800.52565251972	-30.10767893837392	-16800.52565251972	2.996211585665087	1.0	0.597419024888434	1.4258586984100112	0.5691316407238965	0.27181571112294295	1.1116107531355488	-25.6344327050914	0.7808015681943768
83000	-16821.35636406984	-16788.57980046726	-32.77656360257983	-16788.57980046726	3.561829923031447	1.0	0.597419024888434	1.4973382584429913	0.5450774686972706	0.22207654083789446	1.1019278733514357	-28.09362872681335	1.0559241805487471
84000	-16829.24268337674	-16792.477551539712	-36.76513183702457	-16792.477551539712	4.10356228489999	1.0	0.597419024888434	1.583211379651046	0.4872122351741854	0.20980863525840562	1.2463075319481	-31.831664562719826	0.6148855256834391
85000	-16827.891523003567	-16793.668985765158	-34.22253723841009	-16793.668985765158	3.14324304136853	1.0	0.597419024888434	1.6092843455716523	0.48250627500190735	0.23498526616268547	1.2334056577520767	-29.213277955942143	1.1600248975431406
86000	-16826.211688587075	-16790.075323495625	-36.13636509145049	-16790.075323495625	3.7233430896252746	1.0	0.597419024888434	1.6092843455716523	0.4865601085093872	0.24519089448120612	1.2730561182063822	-31.127105808982545	0.7749324108701112
87000	-16824.292107416157	-16788.520846976204	-35.77126043995335	-16788.520846976204	3.8561750437820796	1.0	0.597419024888434	1.6092843455716523	0.5106877413801985	0.2800530165815655	1.3275411542048818	-30.762001157485408	0.803574418179295
88000	-16823.9415682012	-16787.591384668885	-36.350183532316166	-16787.591384668885	3.579175669655529	1.0	0.597419024888434	1.6078059531188174	0.49342144245754976	0.26488332157683764	1.3416079213216485	-31.345218548095932	0.7399830239292634
89000	-16815.288746998744	-16780.55264020656	-34.736106792185	-16780.55264020656	3.3160254858087668	1.0	0.597419024888434	1.6386317690964087	0.4987381500458453	0.2495731298641843	1.289627316020984	-29.641681313362295	0.7170615227755663
90000	-16826.144872279874	-16788.55558450703	-37.589287772845395	-16788.55558450703	3.9359362051483977	1.0	0.597419024888434	1.674683507744911	0.47963605794943637	0.21796193072766226	1.371943281825979	-32.390441805946466	0.732129120512509
91000	-16815.923151810188	-16778.73667422103	-37.18647758915742	-16778.73667422103	3.8477758259607073	1.0	0.597419024888434	1.6642133095668572	0.4702714529538518	0.22975275629069977	1.425642151557559	-32.01793517268929	0.8085346025906874
92000	-16815.48979460583	-16775.179564209375	-40.3102303964554	-16775.179564209375	4.668512549605106	1.0	0.597419024888434	1.6653611882222452	0.44237708974211504	0.45197002825295257	1.676797725636359	-35.13836482722476	0.6476592287199744
93000	-16813.075998105887	-16774.179008594583	-38.89698951130237	-16774.179008594583	4.3415196413589525	1.0	0.597419024888434	1.6918020381709928	0.44488626897014044	0.19588474740144105	1.3613291654155866	-33.64863660825874	0.6893410392823976
94000	-16820.56205295052	-16781.48693586005	-39.07511709047112	-16781.48693586005	4.21158199684991	1.0	0.597419024888434	1.6615886706080243	0.42141896062603534	0.24662529164778163	1.5191429418689237	-33.91417392798704	0.7420827934684519
95000	-16824.92282497347	-16787.45212299033	-37.47070198313899	-16787.45212299033	3.7790853187875904	1.0	0.597419024888434	1.6176102563761492	0.49032157462204495	0.2772607591355793	1.4935055281685037	-32.437265597071615	0.6141769610155802
96000	-16821.80087321664	-16790.025953391443	-31.77491982519995	-16790.025953391443	3.1719564129075386	1.0	0.597419024888434	1.5226914304577417	0.5403877353246956	0.3695012052844765	1.4420222985795546	-27.017867705856986	0.9351646883360694
97000	-16814.547634654384	-16782.860083562806	-31.687551091578136	-16782.860083562806	3.0751511393051585	1.0	0.597419024888434	1.5226914304577417	0.5864976323424114	0.47705011980060225	1.5449180900287312	-26.93049897223517	0.8375415509450319
98000	-16824.098444884985	-16794.427516924803	-29.670927960182077	-16794.427516924803	2.8890163118978243	1.0	0.5831771250287546	1.4891731612104746	0.6142749807065027	0.45985209532088017	1.4237092398003965	-25.026132647038523	0.9812066603843476
99000	-16817.61501905287	-16786.650939335912	-30.964079716958906	-16786.650939335912	2.8845022976652506	1.0	0.5831771250287546	1.5539468293214074	0.5622776564799361	0.5006866582476107	1.6227352400797108	-26.13007297865851	0.8546486687130205
100000	-16818.12104805627	-16785.437110641025	-32.68393741524484	-16785.437110641025	3.14332228855938	1.0	0.5831771250287546	1.5698594200095908	0.5556592778322975	0.5223208481530317	1.5800680998400651	-27.80357320013439	0.7934939799324245
101000	-16814.590678044173	-16783.394466374688	-31.19621166948388	-16783.394466374688	2.7821518877306533	1.0	0.5831771250287546	1.5342739544305044	0.5791322410831036	0.5346179031943367	1.4362582540825748	-26.419583935022644	0.8283204452100897
102000	-16807.025384908648	-16776.595302106627	-30.4300828020195	-16776.595302106627	2.785673657381331	1.0	0.5831771250287546	1.5115228923979362	0.6195178833953168	0.5617722809751935	1.5267379090285722	-25.71990660607846	0.9813682473530706
103000	-16812.396288402313	-16777.743181184902	-34.65310721741137	-16777.743181184902	3.1462177459068137	1.0	0.5831771250287546	1.557044026625184	0.5420793882931517	0.6104516591198744	1.5416322926675636	-29.810073792089653	1.2161104987578346
104000	-16813.99410544981	-16779.936613246577	-34.05749220323112	-16779.936613246577	3.226386458753974	1.0	0.5831771250287546	1.573598264366495	0.5221408691214774	0.5322698270878846	1.5611193819108338	-29.166242669930295	0.5802193539039989
105000	-16826.71788877007	-16789.864134188538	-36.853754581530744	-16789.864134188538	4.110089299321811	1.0	0.5808555071784546	1.6824034614392587	0.4867652307952587	0.3776792904319892	1.4734905529331104	-31.649140063245788	0.7800638468930542
106000	-16817.261436561446	-16780.302991436027	-36.95844512541935	-16780.302991436027	3.9608547864262706	1.0	0.5808555071784546	1.6824034614392587	0.46280313716795685	0.3603566836388862	1.5746322830651225	-31.7538306071344	0.5784850604096404
107000	-16824.735460891065	-16785.056306991683	-39.67915389938368	-16785.056306991683	4.203695118747379	1.0	0.5808555071784546	1.6826502283472404	0.44846277475940677	0.36027934904456055	1.635685976001953	-34.47382570095576	0.8458041942700333
108000	-16824.149691573435	-16784.9365954959	-39.21309607753627	-16784.9365954959	4.537904238296611	1.0	0.5808555071784546	1.6855893810005036	0.4195979453313812	0.35393025328218697	1.7082861853058506	-33.99926824991857	0.8164007807688063
109000	-16812.12927846108	-16774.660837830248	-37.46844063083378	-16774.660837830248	4.190389001835652	1.0	0.5808555071784546	1.68734670431351	0.40504017901171757	0.2976504680936026	1.5917729413754866	-32.24953153252929	0.6771194873698584
110000	-16819.49343821643	-16780.843025090508	-38.650413125919805	-16780.843025090508	4.334452041726315	1.0	0.5808555071784546	1.68734670431351	0.44901228600220466	0.36938742917040934	1.6431349442336298	-33.43150402761531	0.9181789465866376
111000	-16819.731942298422	-16778.34308913968	-41.38885315874256	-16778.34308913968	6.638080742946534	1.0	0.5808555071784546	1.68734670431351	0.3599017869918091	0.31635221007250874	1.5861864066614764	-36.16994406043807	0.5191547458967828
112000	-16819.86534049915	-16774.891796164167	-44.973544334981355	-16774.891796164167	7.832107729794044	1.0	0.5808555071784546	1.655260549274233	0.3685210708916335	0.6218324636670831	1.7106532497482705	-39.847491560580785	0.3568204748066582
113000	-16824.508628686574	-16782.94897753251	-41.55965115406491	-16782.94897753251	6.514133638281071	1.0	0.5808555071784546	1.655260549274233	0.37439472732840795	0.7268368637314165	1.710559492226926	-36.43359837966434	0.6720466395819016
114000	-16827.54395364809	-16784.673510487406	-42.87044316068557	-16784.673510487406	8.824730895420457	1.0	0.5808555071784546	1.6448537628067705	0.3502829903269782	0.44929189464073416	1.4298298143670207	-37.77454413413465	0.5607590622030354
115000	-16831.263215895637	-16788.633127407033	-42.630088488603995	-16788.633127407033	7.5219202007144865	1.0	0.6201162967499699	1.647380061901572	0.38594293557203324	0.42899798357188995	1.4289498008697195	-37.487607015380455	0.46438377315798623
116000	-16828.21371902686	-16792.46662372164	-35.74709530521879	-16792.46662372164	5.252882438725712	1.0	0.6201162967499699	1.553980490635583	0.4697171371672806	0.4917619879405948	1.4910775348220684	-30.876051280506722	0.7496817805011136
117000	-16819.0569749487	-16787.213636596993	-31.843338351706528	-16787.213636596993	3.425187421094173	1.0	0.6201162967499699	1.5312594479985866	0.5361287964343697	0.4948817840886937	1.4642685237179165	-27.038570363190132	0.7101259206566433
118000	-16822.977634556897	-16789.363741025492	-33.6138935314031	-16789.363741025492	3.66993830443264	1.0	0.6201162967499699	1.5355148408203942	0.5349609194966924	0.4641734833064803	1.4936814710854844	-28.79670517023786	0.9926141026513584
119000	-16810.393588585815	-16781.199902094937	-29.193686490879266	-16781.199902094937	2.8599076750073134	1.0	0.6201162967499699	1.5927378821779623	0.5651393733490327	0.5165851041008243	1.4833146463540423	-24.20981490805893	0.9745757368813651
120000	-16824.48249629724	-16791.13742401928	-33.3450722779596	-16791.13742401928	3.145281403627549	1.0	0.6201162967499699	1.5927378821779623	0.5930170752585884	0.4583212820566075	1.453554785025678	-28.361200695139264	0.657485795751383
121000	-16820.416394801552	-16787.043492776986	-33.37290202456749	-16787.043492776986	3.2098078452427985	1.0	0.6201162967499699	1.5675521266831167	0.5808559480377803	0.47221296135513524	1.363095044857775	-28.46231742263538	0.6569903731199325
122000	-16807.817143058644	-16777.336592357522	-30.480550701121892	-16777.336592357522	3.000184046471089	1.0	0.6201162967499699	1.5360191886410024	0.5986594291501699	0.48677193634321997	1.338878814245857	-25.66189051604879	0.9463889376042223
123000	-16812.72060137516	-16779.78005701065	-32.94054436451168	-16779.78005701065	3.1264981676585313	1.0	0.6201162967499699	1.5159488929773057	0.5986226322306846	0.5458622017796695	1.3421100277648668	-28.18049341308695	1.4217528103081396
124000	-16820.190748146015	-16791.113102882668	-29.077645263348444	-16791.113102882668	2.9555132468302845	1.0	0.6201162967499699	1.430866340980367	0.7169860975264578	0.7606446822739081	1.4334328754599783	-24.566975212922436	0.9167370075628949
125000	-16812.244508621152	-16786.38940590464	-25.855102716510377	-16786.38940590464	2.535665532811612	1.0	0.6201162967499699	1.4049945962127162	0.6693486930830718	0.540135922840402	1.3249511367419393	-21.42057823255493	1.190389015708029
126000	-16809.902167786448	-16784.268939816207	-25.633227970240302	-16784.268939816207	2.717554812769849	1.0	0.6201162967499699	1.3558677794364409	0.7227933774376871	0.5428227811901712	1.2402145806337321	-21.34372784889878	0.9914828581737786
127000	-16815.089483440304	-16788.490453185637	-26.59903025466685	-16788.490453185637	2.7482381081830742	1.0	0.6201162967499699	1.4026757085423458	0.66924818706066	0.5253626722042539	1.2474609134219568	-22.1713382464443	0.9466740330372799
128000	-16808.21161457739	-16778.57982038903	-29.63179418836242	-16778.57982038903	3.2312244334224287	1.0	0.6201162967499699	1.4812047455978568	0.6032378122287171	0.47876674252571116	1.3846377149899591	-24.97339506107897	0.8994566623940735
129000	-16810.187518397473	-16781.015877193495	-29.171641203977828	-16781.015877193495	2.979623182997308	1.0	0.6201162967499699	1.4799071015231289	0.6167913926040097	0.5278046442488524	1.3304514552190954	-24.51704346118035	1.1349476747181686
130000	-16815.184558974564	-16785.263451000454	-29.921107974110864	-16785.263451000454	3.0378702138843097	1.0	0.6201162967499699	1.4831158636098554	0.5911721972112921	0.41570495548199016	1.435870786964347	-25.257110963869966	1.0738759478880875
131000	-16815.982591699205	-16783.681878856725	-32.300712842481275	-16783.681878856725	3.3183752638846062	1.0	0.6485416135313867	1.4908676848978686	0.58848416183857	0.4583088797033589	1.4372847734938028	-27.585592364084157	1.1333134118821533
132000	-16819.095314011425	-16782.739596475807	-36.35571753561722	-16782.739596475807	3.656446410124659	1.0	0.6485416135313867	1.5348553767050752	0.5409019354360562	0.322392730072049	1.3350973050987296	-31.51202842798954	1.2655822743190646
133000	-16816.29092093828	-16785.116141208266	-31.174779730014418	-16785.116141208266	3.286082791909606	1.0	0.6485416135313867	1.461618880984614	0.6014022959840744	0.297937189619421	1.1793614642979549	-26.545369052533594	1.0812270104635482
134000	-16810.22129820244	-16783.37782065328	-26.843477549159704	-16783.37782065328	2.6614792578366275	1.0	0.6485416135313867	1.4414996770758786	0.6304808670510583	0.43749028828658226	1.3903263640340662	-22.273130169829415	1.1306078664047217
135000	-16815.811282770454	-16784.730932870505	-31.08034989994839	-16784.730932870505	3.0841440327888323	1.0	0.6485416135313867	1.4414996770758786	0.6334062696921112	0.4608087508345133	1.3250563431260582	-26.5100025206181	0.6722877605507291
136000	-16808.39529838461	-16779.498807581593	-28.896490803017677	-16779.498807581593	3.231755132662718	1.0	0.6548980702544223	1.4067296675229193	0.6546226071978481	0.6183519570376188	1.4298762326779713	-24.422073073299604	1.12982959397608
137000	-16807.843007406962	-16782.121805981707	-25.72120142525548	-16782.121805981707	2.711441268712294	1.0	0.6548980702544223	1.3858554372524539	0.7165823329006505	0.547026722947398	1.3032777342959438	-21.308325580976895	1.5135076644794907
138000	-16809.270144307928	-16789.52597993684	-19.744164371087916	-16789.52597993684	1.8720606898500505	1.0	0.6548980702544223	1.2424296636323933	0.888175249111336	0.5738989357907811	1.1922664222530197	-15.757145093695515	1.3262648644868422
139000	-16809.030994885095	-16787.505682604635	-21.525312280461087	-16787.505682604635	1.9851818288856824	1.0	0.6548980702544223	1.2721414931405866	0.9244831943214364	0.6429147094777415	1.2690146133970557	-17.44961242469559	1.758705555143013
140000	-16815.123277545354	-16792.302185980658	-22.82109156469422	-16792.302185980658	1.9869111082141235	1.0	0.6548980702544223	1.286932943579603	0.870305947338365	0.5933593111898336	1.2673279494589043	-18.70133821207964	1.867401575350987
141000	-16811.29953890388	-16792.64074054623	-18.658798357650944	-16792.64074054623	1.8862279036254423	1.0	0.6548980702544223	1.3130282459070959	0.8802205667944926	0.6684742022893195	1.3921592320737488	-14.461472607798168	1.2693399720433918
142000	-16805.814877905097	-16783.681523551404	-22.13335435369479	-16783.681523551404	1.9140323483366264	1.0	0.5476501173543801	1.313574774666079	0.8570173781623692	0.7837779055234235	1.4579617438364734	-18.041653883677473	0.8717769048463322
143000	-16795.11816966595	-16776.399520957148	-18.718648708805443	-16776.399520957148	1.7784418692708763	1.0	0.5476501173543801	1.3001629576215665	0.9150720965118088	1.0172625932197308	1.5466583755951033	-14.666791823857103	1.7893605977522113
144000	-16803.71917436007	-16785.11121696404	-18.60795739603181	-16785.11121696404	2.056477286933006	1.0	0.5476501173543801	1.2806177711237137	0.9795978758131975	1.0155560020550758	1.5134807206541383	-14.61425300334337	1.5642977721330504
145000	-16806.624571467375	-16783.974369103296	-22.650202364078517	-16783.974369103296	2.222555830019694	1.0	0.5476501173543801	1.288824609076609	0.8818829821699817	1.010109826570299	1.4635978628470487	-18.63206741770712	2.136370765605999
146000	-16802.866285751992	-16780.543962278196	-22.322323473794548	-16780.543962278196	2.674393101401992	1.0	0.5476501173543801	1.3675256748353306	0.78554282036533	1.1241256398190673	1.5205084971733467	-18.070821842951357	1.3744661187692253
147000	-16806.56555694609	-16785.017340628692	-21.548216317399692	-16785.017340628692	2.6439051632276516	1.0	0.5476501173543801	1.3489708030271388	0.9091783076693607	1.1454965303226214	1.4827338371859597	-17.351589937036582	1.1016179884772004
148000	-16802.104340082697	-16776.229836415416	-25.87450366728077	-16776.229836415416	3.2817365163999206	1.0	0.5476501173543801	1.422316223183001	0.7273040106191222	0.9805490342346018	1.5022688987599846	-21.461447529377637	1.0641509242555134
149000	-16799.775526700323	-16776.03932150758	-23.736205192746162	-16776.03932150758	2.951601876403707	1.0	0.5476501173543801	1.3873426540852956	0.8187842428360586	1.1528223520885261	1.4473263559470486	-19.42618923542943	1.048992389709976
150000	-16807.26522355222	-16786.034779939648	-21.230443612571495	-16786.034779939648	2.5265407234353807	1.0	0.5476501173543801	1.378324954457292	0.7814511149147041	0.7752621703726201	1.3528240827231472	-16.94704273920042	1.5614264844729429
151000	-16812.998152975713	-16789.938231279182	-23.059921696529518	-16789.938231279182	2.619276894588601	1.0	0.5476501173543801	1.3472219485227526	0.8796600080473089	0.8506230448733402	1.357405637106675	-18.868471934545155	1.24623422741076
152000	-16811.084555507885	-16788.55766870903	-22.52688679885436	-16788.55766870903	2.712413241862354	1.0	0.5476501173543801	1.3468103177024016	0.7316859004920079	0.7680321132497181	1.325981840257327	-18.33665557894685	1.601445016809739
153000	-16821.86163734993	-16797.20048086559	-24.661156484341554	-16797.20048086559	3.2355076002819785	1.0	0.5476501173543801	1.3032095983314402	0.8239864135083618	0.7708528280312367	1.3135194076497947	-20.60024442953287	1.3995217382899587
154000	-16797.62479890376	-16775.90528579632	-21.719513107438136	-16775.90528579632	2.077539025913112	1.0	0.5476501173543801	1.3884370903384975	0.8517432962227461	0.9675905471223119	1.4400312881384247	-17.406268329906005	1.9053880837575632
155000	-16808.7363470592	-16787.753360782885	-20.982986276314676	-16787.753360782885	2.248961780756753	1.0	0.5476501173543801	1.2792682554087913	0.9373007836345135	1.243155802862868	1.4771443574299654	-16.99330099791752	1.5583485005155857
156000	-16797.918276051198	-16777.377597535316	-20.54067851588155	-16777.377597535316	2.0813301239990434	1.0	0.5476501173543801	1.313040549277505	0.9516179795251087	0.8390969616727496	1.3694610138674674	-16.45056418868782	1.4277972303097495
157000	-16811.26669197946	-16789.740054776204	-21.5266372032559	-16789.740054776204	2.2640733039252545	1.0	0.6539780593062272	1.3359951178081728	0.8125628965438618	1.1830789813808331	1.4643261869387212	-17.262109539799845	2.0636442408480002
158000	-16806.291206861068	-16786.36389846508	-19.92730839598734	-16786.36389846508	2.0283829874212613	1.0	0.6539780593062272	1.333504088141713	0.7692267751990611	0.6980178998043093	1.3755096568194376	-15.670162700227596	1.5955339912227229
159000	-16811.54338546415	-16789.505890465174	-22.0374949989754	-16789.505890465174	2.3609480761730146	1.0	0.6539780593062272	1.3391239443233722	0.799878995850888	0.6634325801571863	1.430882390596588	-17.763697574812078	1.1662561476163575
160000	-16813.118377571504	-16792.455332240046	-20.66304533145844	-16792.455332240046	2.2472713749373465	1.0	0.6539780593062272	1.3339779595630474	0.7616354297514891	0.5786591013649875	1.2837482016858166	-16.404495231985514	1.4310030218496315
161000	-16810.7654633184	-16782.310630282427	-28.45483303597225	-16782.310630282427	3.220494170698359	1.0	0.6539780593062272	1.3640669197908113	0.7640223916173158	0.562603810541543	1.379331636224569	-24.10722608841643	1.3763688184363134
162000	-16818.154479697343	-16787.340912545587	-30.813567151756423	-16787.340912545587	3.7381859278500777	1.0	0.6539780593062272	1.4433522908539644	0.6512555134441196	0.4869936647648596	1.4204820164225265	-26.232340956793678	1.5980116891195864
163000	-16818.419698026923	-16790.283221344285	-28.13647668263701	-16790.283221344285	2.687523303108387	1.0	0.4751553256957042	1.5579607210796589	0.6831249434203287	0.48449481565120495	1.5798150484939857	-23.398793728339854	1.142908536524944
164000	-16821.504649360268	-16791.703798395294	-29.80085096497325	-16791.703798395294	3.0045524725136157	1.0	0.4751553256957042	1.5215676585243663	0.6546917978717481	0.5574092941254031	1.5832814094607792	-25.169345034878603	1.0230646994742807
165000	-16811.95167418496	-16782.420161859816	-29.53151232514335	-16782.420161859816	2.8025944982189643	1.0	0.4751553256957042	1.5500656778876265	0.6074121201694137	0.4892524915978677	1.5174090949829888	-24.816841466400298	0.8092157138175763
166000	-16810.281443160016	-16780.428065563206	-29.853377596810525	-16780.428065563206	3.3140560198507005	1.0	0.5130492607684685	1.5340732691368855	0.5915463671631489	0.4810569683641345	1.481838815255352	-25.14746344328176	1.0153894173633535
167000	-16804.83012885359	-16775.63558101015	-29.194547843443598	-16775.63558101015	3.141725233244296	1.0	0.5166076029991518	1.4988934329987353	0.5876585407201665	0.5009964361502948	1.415627753904169	-24.58787425067498	1.1090108319586875
168000	-16807.186645961014	-16777.441031120205	-29.745614840807967	-16777.441031120205	2.84044771368688	1.0	0.5166076029991518	1.4767637058539145	0.66364336758782	0.5543009134106132	1.5405827267637409	-25.203735683277642	0.7925257876724772
