#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:EZH2_protein_megaalign_02" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:EZH2_protein_megaalign_02" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:EZH2_protein_megaalign_02" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:EZH2_protein_megaalign_02">
#                <taxonset id="TaxonSet.EZH2_protein_megaalign_02" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:EZH2_protein_megaalign_02" name="distribution" x="@BDBirthRate.t:EZH2_protein_megaalign_02">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:EZH2_protein_megaalign_02" name="distribution" x="@BDDeathRate.t:EZH2_protein_megaalign_02">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:EZH2_protein_megaalign_02" name="distribution">
#            <parameter id="gammaShape.s:EZH2_protein_megaalign_02" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="ucldStdevPrior.c:EZH2_protein_megaalign_02" name="distribution">
#            <parameter id="ucldStdev.c:EZH2_protein_megaalign_02" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@EZH2_protein_megaalign_02" id="treeLikelihood.EZH2_protein_megaalign_02" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:EZH2_protein_megaalign_02">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:EZH2_protein_megaalign_02" shape="@gammaShape.s:EZH2_protein_megaalign_02" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:EZH2_protein_megaalign_02" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:EZH2_protein_megaalign_02" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:EZH2_protein_megaalign_02" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:EZH2_protein_megaalign_02" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:EZH2_protein_megaalign_02">
#                <LogNormal S="@ucldStdev.c:EZH2_protein_megaalign_02" id="LogNormalDistributionModel.c:EZH2_protein_megaalign_02" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="48" id="rateCategories.c:EZH2_protein_megaalign_02" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:EZH2_protein_megaalign_02" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
4393000	-16800.860164990878	-16781.636994724464	-19.223170266412254	-16781.636994724464	2.261142062010575	1.0	0.5894049571097061	1.0700190453840859	1.3031375074492912	1.3044561803481385	1.2047598187756978	-8.914123972655343	2.0811078216343173	0.0026542277973321685
4394000	-16802.494155240813	-16786.046449581783	-16.447705659030095	-16786.046449581783	1.9630409855760609	1.0	0.5894049571097061	1.1011209541548341	1.2111869123700234	0.8752460817159787	1.08117116122675	-6.044027934955359	1.4688941462773617	0.5758653059743213
4395000	-16799.8351299289	-16783.33529747299	-16.49983245590785	-16783.33529747299	2.114763793956242	1.0	0.5894049571097061	1.0265306107257617	1.1577932406837157	0.80240199938159	1.020849514873471	-6.323762806824684	0.5813888827085858	0.8482129709304738
4396000	-16794.38133513216	-16778.192193197327	-16.189141934831333	-16778.192193197327	1.7158181657104876	1.0	0.6344946106971521	0.9825967854246626	1.1601381153279793	0.70607553203014	0.9464823217938119	-6.1031612135413695	0.6256943139326561	0.8654865401518506
4397000	-16798.6175124263	-16780.02869382041	-18.58881860588855	-16780.02869382041	1.875719994101729	1.0	0.6344946106971521	1.024280189729633	1.1928785330700176	1.8137114883951868	1.2863961311536758	-8.374562424264873	0.8381866684092038	0.8654865401518506
4398000	-16799.36281096975	-16781.867294096777	-17.495516872972694	-16781.867294096777	1.6941970986505372	1.0	0.6344946106971521	0.966859024991511	1.1963900894349342	1.0664546476247363	1.1704228476356926	-7.458178952310256	0.5161712523627857	0.8654865401518506
4399000	-16806.48139910819	-16786.825726201405	-19.655672906785483	-16786.825726201405	1.522524896150638	1.0	0.5563455237248982	1.0373152913155594	1.2592780812478024	1.3556313976613972	1.3655624243606552	-9.479611442183634	0.8410169868993524	0.8654865401518506
4400000	-16804.565273986344	-16785.1474876411	-19.41778634524411	-16785.1474876411	1.639756890354401	1.0	0.5563455237248982	1.1133645820192728	1.266224914472892	1.5689519965620469	1.4319876171334756	-9.010017234241444	0.5912865116485336	0.8923839934110455
4401000	-16794.556025021448	-16777.385217338815	-17.170807682633306	-16777.385217338815	1.589136133429418	1.0	0.5563455237248982	1.0522986698598542	1.3217422764793099	1.4881321804849668	1.3021384239326967	-6.948909821218641	0.36276249552422407	0.8923839934110455
4402000	-16796.62200104844	-16777.967215106863	-18.654785941576833	-16777.967215106863	1.9097902480366633	1.0	0.5563455237248982	1.0946959165335481	1.2189634511866485	1.6073242508537888	1.3931617393255882	-8.303685826225864	0.7336012542306064	0.8729867038411606
4403000	-16799.934060173317	-16781.336618051355	-18.597442121962867	-16781.336618051355	1.8725001956855094	1.0	0.5563455237248982	1.0722641554385073	1.2206030190657267	1.6037478375710603	1.4012618191975268	-8.314611473613475	0.9853777831062678	0.7009074418082054
4404000	-16797.653918680466	-16779.6589785409	-17.9949401395659	-16779.6589785409	1.7029489444712205	1.0	0.5563455237248982	1.0827872670775096	1.3131467598037367	1.5273521073461886	1.4531548276234105	-7.680058565064207	1.971214930042016	0.11492530531620451
4405000	-16800.657703274795	-16779.778675935126	-20.87902733966821	-16779.778675935126	1.738109054310794	1.0	0.5563455237248982	1.1183667595292368	1.2455706402200268	1.5519329616589457	1.4183481581491253	-10.456096220098864	2.589465131918525	0.03761852192323302
4406000	-16803.618559293656	-16785.14968201156	-18.46887728209568	-16785.14968201156	1.6237039518824605	1.0	0.5753588638541417	1.0427324796866637	1.2468025721860372	1.4478722591928845	1.2059964476914358	-8.257219544700261	1.1075511425938152	0.48868910114561687
4407000	-16800.57625046707	-16780.462326654866	-20.113923812206238	-16780.462326654866	1.5613141354278315	1.0	0.5753588638541417	1.03427890938366	1.1875423067274984	1.4430561193874547	1.2404928390274441	-9.928149370729209	0.8402931448833133	0.45408435113376366
4408000	-16797.039821518163	-16778.379691557388	-18.660129960774402	-16778.379691557388	1.8230559251565321	1.0	0.5753588638541417	1.0120793073301289	1.2351380132613115	1.9497829314848876	1.3590290757011845	-8.54247442683157	1.9102261188030267	0.09518340911989491
4409000	-16803.632522989334	-16783.839770989598	-19.79275199973553	-16783.839770989598	1.7967794180988848	1.0	0.5753588638541417	1.0334095221585204	1.1366977900042745	1.9917857783634085	1.3730759271947528	-9.609641199668266	1.705845969556825	0.46670471391634794
4410000	-16807.077123248157	-16786.644007242587	-20.433116005570852	-16786.644007242587	1.857324080680001	1.0	0.5753588638541417	0.9915892277684296	1.1534232368068198	1.3549727737050838	1.2198492407210986	-10.378530157418112	1.911962486785821	0.20514205631111188
4411000	-16809.576485813574	-16787.756673509502	-21.819812304070986	-16787.756673509502	1.9852133571638495	1.0	0.5753588638541417	1.003704005944364	1.2857643381461727	1.3075317876348655	1.2336938888181772	-11.727913202761744	2.058413067462631	0.732426491392301
4412000	-16799.48246358416	-16782.991019493355	-16.491444090806084	-16782.991019493355	1.6936195906255553	1.0	0.5753588638541417	1.0226525379222062	1.225063468251654	1.3743556496794276	1.218273851697027	-6.341317829565134	2.116274581969192	0.3773570070164282
4413000	-16807.013070816964	-16787.23680027148	-19.776270545483012	-16787.23680027148	1.763252859331705	1.0	0.5753588638541417	1.0010790049290088	1.2123074969631364	1.3015496090221033	1.2288392242747597	-9.692450641730844	3.019136319119941	0.2040286044190711
4414000	-16813.137934346756	-16792.285523979514	-20.852410367241255	-16792.285523979514	2.283113833520151	1.0	0.5753588638541417	1.0408700651777578	1.101915321507206	1.3677508470209045	1.2731349542053598	-10.646452388399945	0.9934368103901438	0.5367774037191514
4415000	-16805.665393753825	-16786.841985651852	-18.823408101973495	-16786.841985651852	2.356560537261081	1.0	0.5753588638541417	1.010437996406954	1.0610858017333105	1.3850408750010708	1.2357282826214768	-8.710797565273763	0.9103967235976256	0.6958562680329297
4416000	-16804.013472849867	-16781.516389976554	-22.49708287331208	-16781.516389976554	2.8776881514105197	1.0	0.5428107640511934	1.006147443502634	1.1142587849412293	1.3062640011737099	1.2268124155163374	-12.430214318382198	1.6527088263240963	0.6967036648580011
4417000	-16811.34441904721	-16787.376160881777	-23.96825816543353	-16787.376160881777	3.606647425820585	1.0	0.5428107640511934	1.1351255448808195	0.9480778583960953	1.0342838478111462	1.1710109255744952	-13.508131214772847	0.8055611761461198	0.6967036648580011
4418000	-16798.929102251434	-16775.433137445376	-23.495964806056616	-16775.433137445376	3.1321082938327165	1.0	0.5993220271994875	1.142172227025729	0.9680681754542484	0.9950930183724432	1.2308286028441557	-12.958025693511685	1.5077865806952109	0.45477772386934495
4419000	-16803.01537715488	-16783.116301392747	-19.899075762131158	-16783.116301392747	2.651658293099383	1.0	0.5993220271994875	1.089558986051157	0.9960012636443253	0.9574368188858902	1.1609783074662074	-9.520615667850432	0.8121673441232083	0.7009637220590108
4420000	-16810.81103862688	-16782.97937502283	-27.831663604052004	-16782.97937502283	3.719900424538825	1.0	0.5993220271994875	1.068174359755012	0.9281397874087035	0.9445028591484197	1.1555271818190687	-17.51832492750552	1.2835699815326502	0.16319588875452468
4421000	-16813.08769112407	-16791.070865777954	-22.01682534611788	-16791.070865777954	3.212095384371005	1.0	0.5993220271994875	1.031431169839931	0.911564633866337	0.6445545452468142	1.0671601673418942	-11.815813903010737	1.419476121375798	0.44777261897613374
4422000	-16803.586884801374	-16779.663124934446	-23.923759866927117	-16779.663124934446	3.3230071181493592	1.0	0.5993220271994875	1.041346300867255	0.9324503622746868	0.6329014943611728	1.084840773069882	-13.69238110653821	1.2939707811733974	0.29297683973066135
4423000	-16802.70708839057	-16780.898541365576	-21.808547024994894	-16780.898541365576	2.66055676283379	1.0	0.5993220271994875	1.0858906270749744	1.0247122803810047	0.6458177639483477	1.074000204167585	-11.441245182687243	1.1919037070199774	0.539204615542332
4424000	-16800.80359092678	-16776.421598851994	-24.381992074784755	-16776.421598851994	2.7331334071768083	1.0	0.5993220271994875	1.1322910305472762	0.9522680864046958	0.6548276923058551	1.095515637943982	-13.873927098065765	0.598542834732713	0.6005903742972308
4425000	-16806.60029995421	-16782.570134314337	-24.03016563987432	-16782.570134314337	2.4961660930982887	1.0	0.5993220271994875	1.0327553094978592	1.0128375740713778	0.6464174078780219	1.0731950990528862	-13.825096277693156	1.7369586574000058	0.5791803523686483
4426000	-16806.025381403728	-16784.649173682803	-21.37620772092521	-16784.649173682803	2.424070651690523	1.0	0.5993220271994875	1.0259520813997423	1.0847540832651505	0.6537319469666342	0.9991940968757054	-11.191995417112492	1.568233799303891	0.39952705256756105
4427000	-16803.70136050494	-16780.459898019995	-23.241462484944524	-16780.459898019995	2.5998367112710863	1.0	0.5993220271994875	1.1930245473781875	0.9756766618168914	0.7547265507438263	1.1123620689666665	-12.550312321955595	0.9592820060687411	0.5539883235341381
4428000	-16809.794684550136	-16790.533256501378	-19.261428048758194	-16790.533256501378	2.1914643977844492	1.0	0.5993220271994875	1.1556709024018443	0.9832098173758996	0.6477766289368815	1.0295684292843308	-8.68273353658629	1.3823317812652007	0.45140603106596083
4429000	-16803.180358404396	-16777.246047444085	-25.934310960309617	-16777.246047444085	2.920814912135944	1.0	0.5993220271994875	1.0891819080269776	0.933531623277082	0.6442265157119108	1.052622203608906	-15.556997604018406	1.8708208225313256	0.32544455064388916
4430000	-16808.65083434093	-16787.16428892022	-21.48654542071058	-16787.16428892022	2.2108469169142597	1.0	0.5993220271994875	1.098265901919023	1.0097793911863358	0.7752542405039239	1.0698030020051816	-11.081621845264632	2.0685439493771027	0.15864929493316068
4431000	-16803.979059264857	-16785.971494216552	-18.00756504830563	-16785.971494216552	2.0448854758534787	1.0	0.5993220271994875	0.931410992007918	1.2083973931692924	0.7998506583629328	0.9547474141356531	-8.11541679904126	1.3687954348241367	0.5717372056244634
4432000	-16803.104449329163	-16785.64681235315	-17.457636976014538	-16785.64681235315	1.8255514852198738	1.0	0.5993220271994875	0.916502563562334	1.358144452314476	0.8653140221359397	0.9311908333850614	-7.611955153030785	1.497502007642797	0.5683583123534147
4433000	-16792.819201769224	-16775.04768164661	-17.771520122612202	-16775.04768164661	1.800607111441027	1.0	0.5993220271994875	0.882134942228482	1.3100373996156267	0.8140364143231831	0.9939311351637071	-8.03342585977657	1.9664573566469303	0.5635979519065756
4434000	-16796.9107567043	-16781.831063570196	-15.07969313410187	-16781.831063570196	1.7549675606479356	1.0	0.5993220271994875	0.6844243273992736	1.4067632877612395	0.6486384116602637	0.8062866273071707	-5.976135755214955	2.172552231859322	0.40243756979356154
4435000	-16807.35953574341	-16791.73539774133	-15.624138002080242	-16791.73539774133	1.7474979276480833	1.0	0.5993220271994875	0.7547175842102164	1.4649938461007934	0.769580918644642	0.8760893755762039	-6.29150742738144	2.4681782510860213	0.17290478926444555
4436000	-16807.37628709445	-16794.127199988012	-13.249087106435613	-16794.127199988012	1.665015668037416	1.0	0.5993220271994875	0.6722552972771384	1.3319803249949904	0.6293737413679986	0.7955907875955793	-4.185653704275742	1.590575410746743	0.5194553032812862
4437000	-16799.91998276767	-16787.183461107415	-12.73652166025499	-16787.183461107415	1.4285531438961117	1.0	0.5993220271994875	0.677075360679566	1.3686483813565171	0.6137850861418659	0.8396892571380419	-3.657177701952191	1.7591736220742644	0.3846354488547425
4438000	-16801.14825444793	-16785.974671315817	-15.173583132112675	-16785.974671315817	2.084339554413397	1.0	0.5993220271994875	0.5999820714794474	1.2698586697480385	0.588846515252633	0.768326035609807	-6.351761356968309	1.9340423311225055	0.49021300181941235
4439000	-16802.03747215223	-16785.76418501335	-16.273287138879255	-16785.76418501335	2.456419379016848	1.0	0.5993220271994875	0.613677475297202	1.2281876295189398	0.6348212400615972	0.7765249445129611	-7.405213029047586	1.3102433581035096	0.4888541642041042
4440000	-16796.95839409899	-16782.02778767418	-14.930606424810433	-16782.02778767418	2.1409943378606893	1.0	0.5993220271994875	0.6556587827548133	1.2929194804837574	0.6398249337034851	0.8153801932059981	-5.92213969923079	1.4799581849571277	0.608556975612819
4441000	-16804.108195439112	-16790.691004079545	-13.417191359565713	-16790.691004079545	2.0014311569573344	1.0	0.5791070284679068	0.6069495589381096	1.296636397145094	0.4324904485290289	0.6562950730910229	-4.592024572046885	1.7319390498571787	0.1819577046315179
4442000	-16797.718139773104	-16782.57791322025	-15.140226552850784	-16782.57791322025	2.221814043017846	1.0	0.5791070284679068	0.619571694347358	1.2449458095961374	0.5323549974235233	0.7634514281985902	-6.272532582739725	1.6728307761021064	0.6036431584931903
4443000	-16802.64020641272	-16787.59051512285	-15.049691289870076	-16787.59051512285	2.1988987644268994	1.0	0.5791070284679068	0.6503771507030478	1.2812948047906287	0.5942492862980618	0.7598456034859257	-6.078993196855528	0.7256685598762506	0.8090650172109332
4444000	-16801.650877897217	-16787.746106417588	-13.90477147962885	-16787.746106417588	1.8734633244388366	1.0	0.5791070284679068	0.7253410337423816	1.2394598667475802	0.623910413853403	0.7778496993502528	-4.687556659765126	0.34706736412021916	0.897868128786711
4445000	-16796.584277876333	-16783.232119127893	-13.352158748439646	-16783.232119127893	1.709385632866379	1.0	0.5878692736109271	0.6908462361921264	1.2959883270073431	0.5629109430662247	0.776941469933726	-4.238938679213597	0.5021963959642546	0.897868128786711
4446000	-16802.504131657428	-16787.15797830969	-15.346153347739108	-16787.15797830969	1.808137841740916	1.0	0.5878692736109271	0.6454477734038552	1.336688078924203	0.5183821408720386	0.7350292970356134	-6.383103299791225	0.7614749285488032	0.897868128786711
4447000	-16800.756292130685	-16787.22958907932	-13.526703051363345	-16787.22958907932	1.4691703162962544	1.0	0.5878692736109271	0.6141670010333831	1.3689475717597803	0.5086286398757442	0.7516437691667635	-4.668432767493275	0.3260603400865111	0.897868128786711
4448000	-16796.09394500047	-16784.78334797343	-11.310597027042581	-16784.78334797343	1.7256280793159382	1.0	0.5733251979913594	0.5506814036561877	1.282498149956004	0.42009692954798433	0.6709457550552037	-2.6833414518201635	0.49312518569080577	0.897868128786711
4449000	-16794.624142456923	-16782.25748913641	-12.366653320515592	-16782.25748913641	1.7823064470651737	1.0	0.5577501857062434	0.6097783648393247	1.433373757616284	0.6707753547236427	0.8125273172253846	-3.5532953872740256	0.4760144052170298	0.8615929465814446
4450000	-16804.127142517555	-16792.562354607777	-11.564787909776129	-16792.562354607777	1.4854429059391543	1.0	0.5577501857062434	0.6932293711877805	1.5057284180235435	0.8537791100487291	0.8591702105420642	-2.4738612642355644	0.6866479193994031	0.8615929465814446
4451000	-16790.490565633492	-16780.662619594237	-9.827946039253725	-16780.662619594237	1.4353506457279257	1.0	0.5616382386108996	0.6924128215208616	1.4805777910764448	0.9083227344006952	0.8881000314487973	-0.7358120864377999	0.9211930682856985	0.8615929465814446
4452000	-16801.248029679347	-16791.295269749233	-9.95275993011432	-16791.295269749233	1.4043832890862658	1.0	0.5616382386108996	0.7264666856174075	1.668601503865939	0.9839568239367618	0.8515671854135732	-0.7493524580214704	0.5827935457108135	0.8615929465814446
4453000	-16798.648354135777	-16787.028859450245	-11.61949468553233	-16787.028859450245	1.3795759153105016	1.0	0.5616382386108996	0.7554421919747913	1.5794351033027414	1.0621793559007593	0.8834680640230712	-2.32220870370345	1.8053767733979076	0.4063355760370222
4454000	-16798.030456250322	-16786.389564727175	-11.640891523146466	-16786.389564727175	1.4314173185647654	1.0	0.6312227393381195	0.7128590438341912	1.584785242779654	0.9402683825234933	0.858744895417066	-2.4122366434052607	2.10259445969349	0.08861746815036374
4455000	-16800.00089985246	-16791.39519276202	-8.60570709044219	-16791.39519276202	1.2953253215067064	1.0	0.6312227393381195	0.8056584077993155	1.6519881749522578	1.173095361291802	0.9624876413668454	0.9222836448030431	1.8078394752635558	0.6557249799877218
4456000	-16807.012066446237	-16796.850140246428	-10.16192619980968	-16796.850140246428	1.1450029677764493	1.0	0.6312227393381195	0.781906672704327	1.6453066990558896	0.9596901266719271	0.896918982033101	-0.709906280293432	0.8055372267885144	0.8101451168011523
4457000	-16800.477569092218	-16789.86395904058	-10.613610051638004	-16789.86395904058	1.1164021619355318	1.0	0.5874971940027595	0.7397742098012682	1.6099115715829917	0.7911139152862915	0.8180509861284309	-1.3411406903533463	1.2703664013137255	0.39854613357170743
4458000	-16791.438398025963	-16783.47869906989	-7.9596989560723745	-16783.47869906989	1.0647041095762324	1.0	0.5874971940027595	0.7730566265518218	1.6113992549295184	0.8515729592076702	0.8502228961593388	1.4201809180783318	2.497490241317629	0.1026976588918309
4459000	-16800.093784617668	-16789.496110340307	-10.597674277361646	-16789.496110340307	1.1769068803686866	1.0	0.5874971940027595	0.8139083551269458	1.822640971608838	1.148672928960594	0.9681513503081146	-1.0871161873583786	3.558083180566522	0.02799030061183119
4460000	-16794.923692053933	-16785.96253701798	-8.961155035955754	-16785.96253701798	1.0776410782640085	1.0	0.5874971940027595	0.837051673117878	1.7099823979609252	1.1991874235194124	1.0095612032101118	0.622912229522929	3.1770044290285258	0.0248478064172565
4461000	-16792.853460122347	-16783.57227685565	-9.281183266697107	-16783.57227685565	0.9775100542605591	1.0	0.5874971940027595	0.8819332950638712	1.6825551204660592	1.3829898158237457	1.0065074569212407	0.4444528977262312	2.2717237298255393	0.540850088046877
4462000	-16790.57369095324	-16778.647338970564	-11.926351982673227	-16778.647338970564	1.2720174465456355	1.0	0.5874971940027595	0.8521039666349273	1.7585095860958286	1.2248443811615557	0.9333283315922761	-2.294664899525011	2.0003991304213122	0.5596043101996884
4463000	-16794.19547654158	-16778.855555477247	-15.339921064331818	-16778.855555477247	1.0577310993912556	1.0	0.5874971940027595	0.9362203304971924	1.64911690782454	1.2610162735365447	1.0755366837645197	-5.444633302435873	2.6492045726048805	0.6075740861022133
4464000	-16794.17706192001	-16783.720090034574	-10.456971885436568	-16783.720090034574	0.8555806286920048	1.0	0.5874971940027595	1.0009767872589705	1.5499286214992951	1.3700600268687442	1.0812764661993246	-0.361328319817515	2.637983557394656	0.08278087721436314
4465000	-16799.81531273475	-16787.447376141892	-12.36793659285699	-16787.447376141892	1.0317303973760459	1.0	0.5874971940027595	0.9337089263032516	1.6685984310177744	1.194075736407378	1.033541873392642	-2.4804615880449687	3.021669186124877	0.14108069689441954
4466000	-16796.168895638	-16785.033602649866	-11.135292988132132	-16785.033602649866	1.0876706028875878	1.0	0.5874971940027595	0.9211266676357889	1.6253282380885434	1.1584580802594031	1.0805711662761597	-1.2870107913518654	2.6323593679148973	0.12885407320389689
4467000	-16783.665888711446	-16775.562144736297	-8.103743975147342	-16775.562144736297	0.8907894555457676	1.0	0.5874971940027595	1.002005088265965	1.6669358426633072	1.430865157680498	1.1454001334809711	1.995064907813303	3.3766535866470155	0.008540145581317623
4468000	-16791.347591249225	-16783.798106083374	-7.549485165851866	-16783.798106083374	0.7797229933356196	1.0	0.5874971940027595	0.9500145740656055	1.6600005347154823	1.5990890752824005	1.1549790851555604	2.3886566686584434	2.7081939010247242	0.31908380137051
4469000	-16802.053606261255	-16790.83763024126	-11.215976019995232	-16790.83763024126	1.144707544681518	1.0	0.5874971940027595	0.8979043348047377	1.6485069927919946	1.4880283293674865	1.139323463206722	-1.4402570551997584	2.2127648768543176	0.2397291706455408
4470000	-16795.757699811533	-16782.226573037537	-13.531126773996341	-16782.226573037537	1.1209020923110784	1.0	0.5479364790347209	0.9346420571335444	1.6612885185479085	1.6601265823025095	1.1483646586124885	-3.68030920847046	3.0699644680597564	0.22378082971840904
4471000	-16793.43566914365	-16784.235064886147	-9.200604257503322	-16784.235064886147	0.9255143708713639	1.0	0.5479364790347209	0.9633334171213133	1.6618114706506122	1.6663552315452057	1.0835026173481908	0.7392618786302867	2.3068542724125254	0.3537000099449968
4472000	-16796.717813525192	-16787.35648053908	-9.361332986109591	-16787.35648053908	0.9484021100535672	1.0	0.5479364790347209	0.8955371138513705	1.7348170387733413	1.4362424199851214	1.0224072177939887	0.36741133338228416	2.469141024954326	0.32231223033280043
4473000	-16793.330154842643	-16782.173619893885	-11.156534948757399	-16782.173619893885	0.9746792352391451	1.0	0.5479364790347209	0.8633199923785279	1.5910228216001265	1.6568589481154385	1.024559212098093	-1.529018978800028	1.0506691030719757	0.7069854194106707
4474000	-16799.665218943792	-16786.269516288212	-13.39570265557849	-16786.269516288212	1.036006780826496	1.0	0.5479364790347209	0.8913898396155819	1.4820337542865973	1.326628850485882	1.0591228353991535	-3.6799550039688063	1.1847781238442705	0.6483777228989307
4475000	-16792.450603220197	-16781.455028411507	-10.995574808689451	-16781.455028411507	0.9636557387666292	1.0	0.5479364790347209	0.9568297941682053	1.5203657741332954	1.517947729871083	1.0983651149065181	-1.075857097543281	2.623260153721646	0.27232745473982645
4476000	-16811.247048779656	-16798.964216433706	-12.28283234595079	-16798.964216433706	1.0160247480021272	1.0	0.5479364790347209	1.083245953315789	1.5057597235406213	2.1034545415468227	1.2953929284088892	-1.974963760804636	2.827615147652222	0.021414166571572517
4477000	-16795.835872304327	-16785.635967469272	-10.199904835054745	-16785.635967469272	0.8860232791751014	1.0	0.5479364790347209	1.046276404727077	1.5983281797705138	1.9684156623614515	1.2143956668282851	-0.004827658467995377	1.987520270553405	0.16035461370446993
4478000	-16794.056838609933	-16784.369334187904	-9.687504422028868	-16784.369334187904	1.1060913260944427	1.0	0.5518818042908789	0.97758922714304	1.716915273545339	1.6888537788171591	1.1976584372777395	0.3003989567076957	2.1275658466362453	0.1359316206411402
4479000	-16792.52460932333	-16782.934183091125	-9.590426232202935	-16782.934183091125	1.0480425929445165	1.0	0.6354567034176444	0.8883565105232408	1.6700853261835549	1.5273402249787849	1.0481313364952867	0.2033295359468541	2.6767994509951176	0.010899512576704972
4480000	-16797.81311674858	-16788.602693965615	-9.21042278296557	-16788.602693965615	0.95685496164288	1.0	0.6354567034176444	0.9171438940223838	1.6435736163655739	1.5127248574536616	1.1103744315950517	0.6733950875437467	3.315820283949999	0.04888326475570989
4481000	-16789.450762608438	-16780.385708577778	-9.065054030658901	-16780.385708577778	1.110635375659739	1.0	0.5222502002914863	0.9891346789811665	1.7563764485907476	1.9949175241862267	1.2115073410317878	0.9288548784812578	2.8647749804357585	0.13661899753113435
4482000	-16791.451060611133	-16785.261186725034	-6.189873886099193	-16785.261186725034	0.8685009804205243	1.0	0.5343307810037031	1.0152837986395846	1.8214798989895213	2.069214608775799	1.1697075607751724	3.8965999186711286	2.6687229863842874	0.09225221514778187
4483000	-16790.356245041243	-16781.162382783295	-9.193862257948927	-16781.162382783295	0.9702036417604171	1.0	0.5343307810037031	1.019672894723614	1.9049603549060687	2.1319915185689933	1.1657755772211427	0.9060903661715658	1.8479525309149565	0.259475479050016
4484000	-16786.00224203324	-16776.099397116883	-9.902844916356486	-16776.099397116883	1.0862642419689486	1.0	0.625072713506503	0.9935187351630408	1.9001727150900878	2.0569505297364437	1.1284144069021471	0.20740218028497726	3.0828278450659523	0.2356999178976655
4485000	-16792.999468491747	-16784.342802832176	-8.65666565957007	-16784.342802832176	1.0877344439899546	1.0	0.625072713506503	0.9210475169415968	1.8048931744382803	1.6352982044961597	1.0041444324147573	1.2289452386766238	2.2795643407022275	0.1838419520218377
4486000	-16790.920587971403	-16782.348757845422	-8.571830125979671	-16782.348757845422	1.0760459946851861	1.0	0.625072713506503	0.9844612752584045	1.68312013975223	2.087047301362327	1.1744999090990367	1.510483626631408	2.976518219077182	0.027924866907011868
4487000	-16794.97560288452	-16784.20511663338	-10.7704862511366	-16784.20511663338	1.075555763188997	1.0	0.573330653294019	0.9118752493753175	1.6415743438657047	1.6226631643004432	1.130898474370179	-0.9652427554823344	1.9492732744511787	0.28849275460385254
4488000	-16794.657764483392	-16781.869580299597	-12.788184183794023	-16781.869580299597	1.4073223803578891	1.0	0.6090548803238424	0.9978974005876956	1.6089318866411708	1.9238250569839523	1.2509405547730457	-2.6804648135815055	2.2032413236602153	0.49748979489745765
4489000	-16796.468632769265	-16788.372803754995	-8.095829014270558	-16788.372803754995	1.0883241217273572	1.0	0.6090548803238424	0.9262507053794351	1.6438745788717057	1.630470905493637	1.158822347251398	1.7899821056869127	1.6115278772302157	0.6499950955117813
